Interval start timestamp: 2021-01-01T00:00:00.000Z
Interval end timestamp: 2021-01-08T00:00:00.000Z
Interval start block: 11565019
Interval end block: 11610611
Interval total rewards: 4249428480000000000000000 KEEP

Rewards weight sum 205929176616648734081184
Total rewards sum 3921263317994578300758236
┌─────────┬──────────────────────────────────────────────┬──────────────┬──────────────────────────┬───────────────────────┬────────────────────────────┬─────────────────────┬─────────────────────────────────┬─────────────┬─────────────────┬───────────┬────────────────┬────────────────────┬──────────────┬─────────────┬──────────────┬───────────┬─────────────┬──────────────┬───────────┬───────────┬────────┬──────────────┬──────────────┐
│ (index) │                   operator                   │ isFraudulent │ factoryAuthorizedAtStart │ poolAuthorizedAtStart │ poolDeauthorizedInInterval │ minimumStakeAtStart │ poolRequirementFulfilledAtStart │ keygenCount │ keygenFailCount │ keygenSLA │ signatureCount │ signatureFailCount │ signatureSLA │ SLAViolated │  keepStaked  │ ethBonded │ ethUnbonded │ ethWithdrawn │ ethTotal  │ ethScore  │ boost  │ rewardWeight │ totalRewards │
│   75    │ '0x63eB4c3DD0751F9BE7070A01156513C227fa1eF6' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '198400.00'  │  '0.00'   │   '0.00'    │    '0.00'    │  '0.00'   │  '0.00'   │ '1.00' │    '0.00'    │    '0.00'    │
│   76    │ '0x71b1a9096Bc1AF4863505765B431618FFfd96279' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '200000.00'  │ '237.62'  │   '2.33'    │    '0.00'    │ '239.95'  │ '239.95'  │ '2.29' │   '549.76'   │  '11344.45'  │
│   77    │ '0x2222aa7722Aa77287E6Db2eBC66D0EfEB7e131b0' │    false     │           true           │         true          │           false            │        true         │              true               │      1      │        0        │    100    │       1        │         1          │      0       │    false    │ '200000.00'  │  '19.17'  │   '0.83'    │    '0.00'    │  '20.00'  │  '20.00'  │ '3.86' │   '77.14'    │  '1591.87'   │
│   78    │ '0x428df09f1Ae54234B550518665FB75Dd4Bd60C50' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '200000.00'  │  '0.00'   │   '8.15'    │    '0.00'    │  '8.15'   │  '8.15'   │ '3.86' │   '31.44'    │   '648.72'   │
│   79    │ '0xb6C5DFee1b565e8009351D692a729b5546249786' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '100000.00'  │  '0.00'   │   '18.50'   │    '0.00'    │  '18.50'  │  '18.50'  │ '2.43' │   '44.93'    │   '927.12'   │
│   80    │ '0x045E511f53DeBF55c9C0B4522f14F602f7C7cA81' │    false     │           true           │         true          │           false            │        true         │              true               │      3      │        0        │    100    │       3        │         0          │     100      │    false    │ '1152813.00' │ '790.24'  │   '9.76'    │    '0.00'    │ '800.00'  │ '800.00'  │ '2.70' │  '2158.12'   │  '44533.73'  │
│   81    │ '0xd977144724Bc77FaeFAe219F958AE3947205d0b5' │    false     │           true           │         true          │           false            │        true         │              true               │      2      │        0        │    100    │       3        │         0          │     100      │    false    │ '2705680.00' │ '759.54'  │   '1.85'    │    '0.00'    │ '761.39'  │ '761.39'  │ '3.67' │  '2791.20'   │  '57597.54'  │
│   82    │ '0x07C9a8f8264221906b7b8958951Ce4753D39628B' │    false     │           true           │         true          │           false            │        true         │              true               │      1      │        0        │    100    │       1        │         0          │     100      │    false    │ '500000.00'  │ '790.47'  │   '9.53'    │    '0.00'    │ '800.00'  │ '800.00'  │ '2.12' │  '1694.43'   │  '34965.16'  │
│   83    │ '0xB8A3AE209d153560993BFd8178E60F09B1c682E8' │    false     │           true           │         true          │           false            │        true         │              true               │      4      │        0        │    100    │       4        │         0          │     100      │    false    │ '541097.00'  │ '7731.73' │   '11.11'   │    '0.00'    │ '7742.84' │ '6639.20' │ '1.37' │  '9121.29'   │ '188221.34'  │
│   84    │ '0x0ae20e11a065a7E750482E6a7E9eB7eaB7A8137f' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '200000.00'  │  '0.00'   │   '2.40'    │    '0.00'    │  '2.40'   │  '2.40'   │ '3.86' │    '9.26'    │   '191.08'   │
│   85    │ '0x2BAF3650263348f3304c18900A674bB0BF830801' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '100000.00'  │  '0.00'   │   '4.00'    │    '0.00'    │  '4.00'   │  '4.00'   │ '2.43' │    '9.71'    │   '200.46'   │
│   86    │ '0x12db4c07251d40FBD73b0a3CEF48b5CBa16A673d' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '150000.00'  │  '0.00'   │   '0.00'    │    '0.00'    │  '0.00'   │  '0.00'   │ '1.00' │    '0.00'    │    '0.00'    │
│   87    │ '0xF35343299a4f80Dd5D917bbe5ddd54eBB820eBd4' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '100000.00'  │  '0.00'   │   '4.63'    │    '0.00'    │  '4.63'   │  '4.63'   │ '2.43' │   '11.24'    │   '231.95'   │
│   88    │ '0x13aBA80a5BF56720EC44E26c06E88a21f4d0a6d9' │    false     │           true           │         false         │           false            │        false        │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │    '0.00'    │  '0.00'   │   '0.00'    │    '0.00'    │  '0.00'   │  '0.00'   │ '1.00' │    '0.00'    │    '0.00'    │
│   89    │ '0x7f746e790e97996AC9fE892d48eB8660DeE6786D' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '100000.00'  │  '19.85'  │   '0.15'    │    '0.00'    │  '20.00'  │  '20.00'  │ '2.43' │   '48.57'    │  '1002.29'   │
│   90    │ '0xa39F6Ca62303229873D06395237307Cd59de806d' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       1        │         1          │      0       │    false    │ '100000.00'  │  '19.17'  │   '3.33'    │    '0.00'    │  '22.50'  │  '22.50'  │ '2.43' │   '54.64'    │  '1127.58'   │
│   91    │ '0x1fe5b2817B7f2d0bbc87b293FB2272737D37061E' │    false     │           true           │         true          │           false            │        true         │              true               │      6      │        0        │    100    │       5        │         1          │      80      │    false    │ '827733.00'  │ '2374.76' │   '0.63'    │   '65.00'    │ '2310.39' │ '2310.39' │ '1.85' │  '4266.10'   │  '88032.58'  │
│   92    │ '0x4199b03322b067A3264b40A7Ab5E3b6b6B1e046B' │    false     │           true           │         true          │           false            │        true         │              true               │      1      │        0        │    100    │       1        │         0          │     100      │    false    │ '546600.00'  │ '582.46'  │   '16.22'   │    '0.00'    │ '598.68'  │ '598.68'  │ '2.35' │  '1407.68'   │  '29047.92'  │
│   93    │ '0xE5f8f4A928a39ED4D21eCfD1BFB1Eebd49663e7e' │    false     │           true           │         true          │           false            │        true         │              true               │      2      │        0        │    100    │       3        │         0          │     100      │    false    │  '81010.00'  │ '1294.38' │   '5.62'    │   '13.69'    │ '1286.31' │ '1286.31' │ '1.35' │  '1742.83'   │  '35964.04'  │
│   94    │ '0x1147ccFB4AEFc6e587a23b78724Ef20Ec6e474D4' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '101000.00'  │  '0.00'   │   '8.00'    │    '0.00'    │  '8.00'   │  '8.00'   │ '2.44' │   '19.54'    │   '403.27'   │
│   95    │ '0x0F5c422328Cba4421361A6AEd428ACaF7BAb9046' │    false     │           true           │         true          │           false            │        true         │              true               │      6      │        0        │    100    │       5        │         0          │     100      │    false    │ '5300575.00' │ '4512.95' │   '0.77'    │   '112.00'   │ '4401.72' │ '4267.78' │ '2.55' │  '10890.97'  │ '224739.38'  │
│   96    │ '0xA543441313F7FA7F9215B84854E6DC8386B93383' │    false     │           true           │         true          │           false            │        true         │              true               │     11      │        2        │    81     │       9        │         0          │     100      │    true     │ '200000.00'  │ '6351.65' │   '7.29'    │    '0.00'    │ '6358.95' │ '5735.41' │ '1.25' │  '7173.88'   │    '0.00'    │
│   97    │ '0x81e1B56db174a935fe81E4b9839d6D92528090f4' │    false     │           true           │         true          │           false            │        true         │              true               │      7      │        0        │    100    │       7        │         0          │     100      │    false    │ '100000.00'  │ '6512.77' │   '4.42'    │    '0.00'    │ '6517.19' │ '5843.43' │ '1.18' │  '6867.08'   │ '141704.96'  │
│   98    │ '0xea889F67e54CC5bf1BCb2B77A4e2ED2334176e55' │    false     │           true           │         true          │           false            │        true         │              true               │      1      │        0        │    100    │       10       │         1          │      90      │    false    │ '432533.00'  │ '857.51'  │   '10.62'   │   '742.00'   │ '126.13'  │ '126.13'  │ '3.62' │   '456.44'   │  '9418.80'   │
│   99    │ '0x5b0e39cc641FaF1cF00AEEf886803eA85DC9E351' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '118813.00'  │  '39.75'  │   '3.25'    │    '0.00'    │  '43.00'  │  '43.00'  │ '2.70' │   '115.99'   │  '2393.40'   │
│   100   │ '0x527848609CBd3082626068d612699f0CC67A2AD7' │    false     │           true           │         true          │           false            │        true         │              true               │      5      │        1        │    80     │       13       │         0          │     100      │    false    │ '399200.00'  │ '576.69'  │   '11.48'   │   '588.00'   │  '0.17'   │  '0.17'   │ '6.70' │    '1.12'    │   '23.12'    │
│   101   │ '0x08df5Bc0DbE3ED798DC25ab8d206028371eC4E53' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       1        │         1          │      0       │    false    │ '115650.00'  │  '37.83'  │   '10.22'   │    '0.00'    │  '48.05'  │  '48.05'  │ '2.65' │   '127.44'   │  '2629.68'   │
│   102   │ '0x575f7BFD3d5eABaEb6cd1e2710819a5b19753a84' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '100000.00'  │ '162.24'  │   '15.68'   │    '0.00'    │ '177.93'  │ '177.93'  │ '2.06' │   '366.57'   │  '7564.33'   │
│   103   │ '0xF2f5E0a3365c385A3ADCA4F614eD0984dFff52a3' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '258097.00'  │  '19.69'  │   '17.31'   │    '0.00'    │  '37.00'  │  '37.00'  │ '4.69' │   '173.42'   │  '3578.64'   │
│   104   │ '0x7a9654B888dEa4Fed7bf4c1cD104Bd45217427dA' │    false     │           true           │         true          │           false            │        true         │              true               │      1      │        0        │    100    │       0        │         0          │    'N/A'     │    false    │ '100000.00'  │  '97.98'  │   '1.77'    │    '0.00'    │  '99.75'  │  '99.75'  │ '2.42' │   '240.99'   │  '4973.01'   │
│   105   │ '0x4bFa10B1538E8E765E995688D8EEc39C717B6797' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '317133.00'  │ '178.58'  │   '1.42'    │    '0.00'    │ '180.00'  │ '180.00'  │ '2.88' │   '517.89'   │  '10686.81'  │
│   106   │ '0xe3a2d16dA142E6B190A5d9F7e0C07cc460B58A5F' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '100000.00'  │  '97.23'  │   '8.77'    │    '0.00'    │ '106.00'  │ '106.00'  │ '2.37' │   '251.60'   │  '5191.96'   │
│   107   │ '0x190059F25D91afFB092D145CEBb907817414bCf0' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │  '80008.00'  │  '90.60'  │   '14.20'   │    '0.00'    │ '104.80'  │ '104.80'  │ '2.14' │   '224.58'   │  '4634.37'   │
│   108   │ '0xC05e7327F7BF188badD27E31066E6F74bD266A4E' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '354690.00'  │ '588.05'  │   '18.95'   │    '0.00'    │ '607.00'  │ '607.00'  │ '2.08' │  '1263.20'   │  '26066.55'  │
│   109   │ '0x02A4dDE42Cb1188C8b44C70B0cC126ABE6dC817a' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │  '83172.00'  │  '0.00'   │   '16.49'   │    '0.00'    │  '16.49'  │  '16.49'  │ '2.19' │   '36.08'    │   '744.44'   │
│   110   │ '0x860EF3f83B6adFEF757F98345c3B8DdcFCA9d152' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '100000.00'  │  '78.21'  │   '3.79'    │    '0.00'    │  '82.00'  │  '82.00'  │ '2.43' │   '199.14'   │  '4109.39'   │
│   111   │ '0x0Af25F243E72cb08d3702603f1c8b626638181EC' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       2        │         0          │     100      │    false    │ '706432.00'  │ '3983.83' │   '16.15'   │   '54.62'    │ '3945.36' │ '3880.72' │ '1.60' │  '6203.02'   │ '128001.80'  │
│   112   │ '0x1e5801DB6779b44A90104AE856602424D8853807' │    false     │           true           │         true          │           false            │        true         │              true               │      2      │        0        │    100    │       1        │         0          │     100      │    false    │ '249200.00'  │ '271.43'  │   '28.57'   │    '0.00'    │ '300.00'  │ '300.00'  │ '2.29' │   '686.68'   │  '14169.87'  │
│   113   │ '0x4399c27E9C639492b8f8bEa9EB0770392BD0B4Ef' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │  '80000.00'  │  '19.40'  │   '0.60'    │    '0.00'    │  '20.00'  │  '20.00'  │ '2.14' │   '42.86'    │   '884.37'   │
│   114   │ '0x16D2896Fe510456862e5bB98FA07D47404c4A51d' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │  '70000.00'  │ '189.67'  │   '10.33'   │    '0.00'    │ '200.00'  │ '200.00'  │ '1.84' │   '367.33'   │  '7580.04'   │
│   115   │ '0xc5795fa1EADF77FCDa0C6D9F9B340D634C2ba546' │    false     │           true           │         true          │           false            │        true         │              true               │      2      │        0        │    100    │       2        │         0          │     100      │    false    │ '938059.00'  │ '2868.92' │   '19.22'   │    '0.00'    │ '2888.14' │ '2888.14' │ '1.81' │  '5215.91'   │ '107632.31'  │
│   116   │ '0x9767795d399E86fCc0F600dB6F302F5C0692e0cF' │    false     │           true           │         true          │           false            │        true         │              true               │      4      │        0        │    100    │       2        │         0          │     100      │    false    │ '938311.00'  │ '2829.01' │   '1.27'    │    '0.00'    │ '2830.27' │ '2830.27' │ '1.81' │  '5134.91'   │ '105960.85'  │
│   117   │ '0xF4823B1C060b52d9840A2eC92C40973CB8a8f4D6' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '400000.00'  │  '96.69'  │   '3.31'    │    '0.00'    │ '100.00'  │ '100.00'  │ '3.83' │   '382.84'   │  '7900.11'   │
│   118   │ '0x7E6332d18719a5463d3867a1a892359509589a3d' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '249200.00'  │ '297.39'  │   '2.58'    │    '0.00'    │ '299.98'  │ '299.98'  │ '2.29' │   '686.64'   │  '14169.14'  │
│   119   │ '0x0d0271d1B2906Cc472A8e75148937967Be788F09' │    false     │           true           │         true          │           false            │        true         │              true               │      2      │        0        │    100    │       1        │         0          │     100      │    false    │ '250000.00'  │ '574.47'  │   '25.49'   │    '0.00'    │ '599.96'  │ '599.96'  │ '1.91' │  '1147.66'   │  '23682.41'  │
│   120   │ '0xBDE07f1cA107Ef319b0Bb26eBF1d0a5b4c97ffc1' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       2        │         0          │     100      │    false    │ '1000000.00' │ '587.37'  │   '12.59'   │    '0.00'    │ '599.96'  │ '599.96'  │ '2.83' │  '1695.36'   │  '34984.47'  │
│   121   │ '0x3B9e5ae72d068448bB96786989c0d86FBC0551D1' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '450244.00'  │  '94.26'  │   '5.74'    │    '0.00'    │ '100.00'  │ '100.00'  │ '4.00' │   '400.08'   │  '8255.83'   │
│   122   │ '0xE86181D6b672d78D33e83029fF3D0ef4A601B4C4' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       1        │         0          │     100      │    false    │ '400000.00'  │ '283.24'  │   '16.74'   │    '0.00'    │ '299.98'  │ '299.98'  │ '2.63' │   '789.86'   │  '16299.05'  │
│   123   │ '0xf259b53481b942028D1D19802b6c35473dC5Be37' │    false     │           true           │         true          │           false            │        true         │              true               │      3      │        0        │    100    │       2        │         0          │     100      │    false    │ '1000000.00' │ '2457.78' │   '5.22'    │    '0.00'    │ '2463.00' │ '2463.00' │ '1.90' │  '4682.46'   │  '96624.37'  │
│   124   │ '0x60164cd72D5E3E91dE369e7C33b95B63d07b9e57' │    false     │           true           │         true          │           false            │        true         │              true               │      3      │        0        │    100    │       2        │         0          │     100      │    false    │ '1111300.00' │ '2486.56' │   '13.42'   │    '0.00'    │ '2499.98' │ '2499.98' │ '1.94' │  '4857.19'   │ '100230.03'  │
│   125   │ '0xcAbf2B72f64f164349BE122600b9E88AB4C3C3DC' │    false     │           true           │         true          │           false            │        true         │              true               │      0      │        0        │   'N/A'   │       0        │         0          │    'N/A'     │    false    │ '1113000.00' │ '2969.02' │   '14.40'   │    '0.00'    │ '2983.41' │ '2983.41' │ '1.86' │  '5560.44'   │ '114741.93'  │
│   126   │ '0x790179A92B2752C51670CfF6a99E18354A96b558' │    false     │           true           │         true          │           false            │        true         │              true               │      2      │        0        │    100    │       4        │         0          │     100      │    false    │ '1000000.00' │ '2389.90' │   '10.10'   │    '0.00'    │ '2400.00' │ '2400.00' │ '1.91' │  '4590.89'   │  '94734.80'  │
│   127   │ '0xECe1B561F3250397aeBB37C36b736a921529A633' │    false     │           true           │         true          │           false            │        true         │              true               │      2      │        0        │    100    │       4        │         0          │     100      │    false    │ '1000000.00' │ '2986.17' │   '13.83'   │    '0.00'    │ '3000.00' │ '3000.00' │ '1.82' │  '5449.49'   │ '112452.34'  │
│   128   │ '0x8434C97B9880cDeFc3B09B31853C8D8D5118b74b' │    false     │           true           │         true          │           false            │        true         │              true               │      2      │        0        │    100    │       5        │         1          │      80      │    false    │ '1000000.00' │ '2971.45' │   '11.96'   │    '0.00'    │ '2983.41' │ '2983.41' │ '1.82' │  '5426.12'   │ '111970.18'  │
└─────────┴──────────────────────────────────────────────┴──────────────┴──────────────────────────┴───────────────────────┴────────────────────────────┴─────────────────────┴─────────────────────────────────┴─────────────┴─────────────────┴───────────┴────────────────┴────────────────────┴──────────────┴─────────────┴──────────────┴───────────┴─────────────┴──────────────┴───────────┴───────────┴────────┴──────────────┴──────────────┘
